"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"74486094789","2018-01-23T17:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.63","41","53","T",,,,"64","29.63","BKN:07 41 BKN:07 70","29.61","10.00","47","290",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15101/23/18 17:51:02 METAR KJFK 232251Z 29016KT 10SM BKN041 BKN070 12/05 A2963 RMK AO2 PK WND 30030/2217 WSHFT 2214 RAB23E38 SLP033 P0000 T01170050 $ (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-23T18:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.65","37","51","0.00",,"-0.09","1","59","29.65","SCT:04 70 BKN:07 85","29.62","10.00","45","280",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13101/23/18 18:51:02 METAR KJFK 232351Z 28012KT 10SM SCT070 BKN085 11/03 A2965 RMK AO2 SLP040 60001 T01060028 10122 20083 51032 $ (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-23T19:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37","51",,,"-0.09","1","59","29.65","74","29.62","9.94","45","280",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08674486 12866 62812 10106 20028 30029 40040 51032 69931 92351 333 10122 20044 555 92400=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-23T19:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.68","37","50","0.00",,,,"61","29.68","FEW:02 45 FEW:02 70","29.65","10.00","44","280","28","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12301/23/18 19:51:01 METAR KJFK 240051Z 28017G24KT 10SM FEW045 FEW070 10/03 A2968 RMK AO2 PK WND 26026/0039 SLP050 T01000028 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-23T20:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.71","29","47","0.00",,,,"50","29.71","FEW:02 70","29.69","10.00","40","280","28","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11701/23/18 20:51:01 METAR KJFK 240151Z 28014G24KT 10SM FEW070 08/M02 A2971 RMK AO2 PK WND 27031/0100 SLP061 T00831017 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-23T21:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.73","29","46","0.00",,"-0.08","1","51","29.73","CLR:00","29.70","10.00","39","280","23","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12001/23/18 21:51:01 METAR KJFK 240251Z 28016G20KT 10SM CLR 08/M02 A2973 RMK AO2 PK WND 29030/0159 SLP069 T00781017 51028 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-23T22:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29","46",,,"-0.08","1","51","29.73",,"29.70","9.94","39","280",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07474486 32966 02816 10078 21017 30056 40069 51028 90251 333 91020 555 92403=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-23T22:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.75","30","44","0.00",,,,"58","29.75","FEW:02 55","29.72","10.00","38","270","24","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09901/23/18 22:51:02 METAR KJFK 240351Z 27016G21KT 10SM FEW055 07/M01 A2975 RMK AO2 SLP074 T00671011 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-23T23:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.75","28","44","0.00",,,,"53","29.75","FEW:02 60","29.72","10.00","38","270",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12401/23/18 23:51:02 METAR KJFK 240451Z 27016KT 10SM FEW060 07/M02 A2975 RMK AO2 PK WND 27026/0416 SLP074 T00671022 401220044 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-23T23:59:00","SOD  ","6",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,"43","47","86","29.73","29.73","45","14.0","0","14.6","18","54","40","210","37","0.22","0","0.0","210","30","RA FG BR TS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD75824 HR PRECIPITATION (IN): 0.22 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):123  24 HR MAX TEMP (F): 5424 HR MIN TEMP (F): 40AVERAGE STATION PRESSURE:29.730 MINIMUM SEA LEVEL PRESSURE:29.52 TIME OF OCCURRENCE:1425 PEAK WIND SPEED (MPH): 37 PEAK WIND DIR (DEG):210 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 30FASTEST 2MIN DIR (DEG):210 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):14.0 24 HR AVG TEMP (F): 47DEPART FROM NORMAL: 15  HEATING DEGREE DAYS: 18 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):54  LATEST NIGHT MIN TEMP(1900-0800 LST):40 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.01 0.02 0.01 0.05 0.10 0.01 0.01 0.01 0.00 0.00 T    T    0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0713","1702","2009-05-01"
"74486094789","2018-01-24T00:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.75","28","43","0.00",,"-0.01","0","56","29.75","FEW:02 55","29.72","10.00","37","270",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11901/24/18 00:51:02 METAR KJFK 240551Z 27012KT 10SM FEW055 06/M02 A2975 RMK AO2 SLP073 T00611022 10106 20061 50004 $ (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-24T01:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28","43",,,"0.01","9","56","29.75","57","29.72","9.94","37","270",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08074486 32766 22712 10061 21022 30063 40073 50004 90551 333 10106 20044 555 92406=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-24T01:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.77","30","38","0.00",,,,"73","29.76","FEW:02 55","29.75","10.00","35","220",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10101/24/18 01:51:02 METAR KJFK 240651Z 22008KT 10SM FEW055 03/M01 A2977 RMK AO2 SLP079 T00331011 $ (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-24T02:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.78","31","39","0.00",,,,"73","29.77","FEW:02 50","29.75","10.00","36","250",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10101/24/18 02:51:02 METAR KJFK 240751Z 25010KT 10SM FEW050 04/M01 A2978 RMK AO2 SLP082 T00391006 $ (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-24T03:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.78","31","40","0.00",,"-0.03","1","70","29.78","FEW:02 50","29.75","10.00","36","250",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10701/24/18 03:51:02 METAR KJFK 240851Z 25012KT 10SM FEW050 04/M01 A2978 RMK AO2 SLP084 T00441006 51011 $ (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-24T04:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31","40",,,"-0.03","1","70","29.78","57","29.75","9.94","36","250",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06474486 32766 22512 10044 21006 30073 40084 51011 90851 555 92409=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-24T04:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","32","41","0.00",,,,"70","29.80","BKN:07 47","29.78","10.00","37","250",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10001/24/18 04:51:02 METAR KJFK 240951Z 25013KT 10SM BKN047 05/00 A2980 RMK AO2 SLP091 T00500000 $ (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-24T05:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","31","42","0.00",,,,"65","29.83","OVC:08 45","29.80","10.00","37","260","26","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10401/24/18 05:51:02 METAR KJFK 241051Z 26014G23KT 10SM OVC045 06/M01 A2983 RMK AO2 SLP100 T00561006 $ (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-24T06:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.86","30","42","0.00",,"-0.08","3","62","29.86","BKN:07 50","29.83","10.00","37","260",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12501/24/18 06:51:02 METAR KJFK 241151Z 26013KT 10SM BKN050 06/M01 A2986 RMK AO2 SLP111 70021 T00561011 10061 20022 53027 $ (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-24T07:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30","42",,,"-0.08","3","62","29.86","57","29.83","9.94","37","260",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08674486 32766 62613 10056 21011 30100 40111 53027 91151 333 10122 20022 70053 555 92412=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-24T07:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","29","42","0.00",,,,"60","29.88","BKN:07 47","29.87","10.00","37","270",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10101/24/18 07:51:02 METAR KJFK 241251Z 27015KT 10SM BKN047 06/M02 A2989 RMK AO2 SLP119 T00561017 $ (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-24T08:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","26","42","0.00",,,,"53","29.92","FEW:02 45 BKN:07 60","29.90","10.00","36","300","29","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12901/24/18 08:51:02 METAR KJFK 241351Z 30017G25KT 10SM FEW045 BKN060 06/M03 A2992 RMK AO2 PK WND 29028/1326 SLP132 T00561033 $ (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-24T09:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","25","42","0.00",,"-0.10","3","51","29.95","SCT:04 43 BKN:07 55","29.93","10.00","35","320",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12201/24/18 09:51:02 METAR KJFK 241451Z 32016KT 10SM SCT043 BKN055 06/M04 A2996 RMK AO2 SLP143 SCT V BKN T00561039 53033 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-24T10:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25","42",,,"-0.10","3","51","29.95","41","29.93","9.94","35","320",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06474486 32666 63216 10056 21039 30134 40143 53033 91451 555 92415=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-24T10:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","24","42","0.00",,,,"49","29.96","SCT:04 42 SCT:04 50","29.93","10.00","35","290","28","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10901/24/18 10:51:02 METAR KJFK 241551Z 29017G24KT 10SM SCT042 SCT050 06/M04 A2996 RMK AO2 SLP144 T00561044 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-24T11:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","24","43","0.00",,,,"47","29.96","SCT:04 43 SCT:04 180","29.95","10.00","36","320",,"21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10601/24/18 11:51:02 METAR KJFK 241651Z 32018KT 10SM SCT043 SCT180 06/M04 A2997 RMK AO2 SLP147 T00611044 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-24T12:51:00","SY-MT","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","23","43","0.00",,"-0.00","0","45","29.96","SCT:04 43 SCT:04 180","29.93","10.00","35","310","28","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08674486 32666 43115 10061 21050 30134 40144 50000 91751 333 10061 20050 91024 555 92418=MET12701/24/18 12:51:02 METAR KJFK 241751Z 31015G24KT 10SM SCT043 SCT180 06/M05 A2996 RMK AO2 SLP144 T00611050 10061 20050 50000 (BH)","SY-MT","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-24T13:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","22","42","0.00",,,,"45","29.96","SCT:04 47 SCT:04 180","29.93","10.00","35","300","28","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10901/24/18 13:51:02 METAR KJFK 241851Z 30017G24KT 10SM SCT047 SCT180 06/M06 A2996 RMK AO2 SLP144 T00561056 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-24T14:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","20","41","0.00",,,,"43","29.98","SCT:04 47","29.96","10.00","33","290","26","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10201/24/18 14:51:02 METAR KJFK 241951Z 29017G23KT 10SM SCT047 05/M07 A2998 RMK AO2 SLP152 T00501067 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-24T15:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","20","38","0.00",,"-0.06","3","48","30.01","SCT:04 44","30.00","10.00","32","310","24","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12601/24/18 15:51:02 METAR KJFK 242051Z 31016G21KT 10SM SCT044 03/M07 A3002 RMK AO2 PK WND 28026/1956 SLP164 T00331067 53020 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-24T16:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20","38",,,"-0.06","3","48","30.01","41","29.99","9.94","32","310",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07474486 32666 43116 10033 21067 30155 40164 53020 92051 333 91021 555 92421=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-24T16:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","19","36","0.00",,,,"50","30.05","FEW:02 44 FEW:02 250","30.03","10.00","30","300","26","22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10901/24/18 16:51:02 METAR KJFK 242151Z 30019G23KT 10SM FEW044 FEW250 02/M07 A3005 RMK AO2 SLP175 T00221072 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-24T17:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","18","34","0.00",,,,"52","30.07","FEW:02 44","30.04","10.00","29","290","29","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12001/24/18 17:51:02 METAR KJFK 242251Z 29016G25KT 10SM FEW044 01/M08 A3007 RMK AO2 PK WND 30026/2229 SLP183 T00111078 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-24T18:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","18","34","0.00",,"-0.07","1","52","30.08","FEW:02 44","30.06","10.00","29","300","26","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13801/24/18 18:51:02 METAR KJFK 242351Z 30017G23KT 10SM FEW044 01/M08 A3008 RMK AO2 PK WND 29026/2325 SLP187 T00111078 10061 20011 51023 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-24T19:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18","34",,,"-0.07","1","52","30.08","41","30.05","9.94","29","300",,"20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08674486 32666 23017 10011 21078 30175 40187 51023 92351 333 10061 20011 91023 555 92500=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-24T19:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","17","32","0.00",,,,"54","30.10","FEW:02 44","30.08","10.00","27","300",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09401/24/18 19:51:01 METAR KJFK 250051Z 30015KT 10SM FEW044 00/M08 A3010 RMK AO2 SLP194 T00001083","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-24T20:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","14","31","0.00",,,,"49","30.12","FEW:02 44","30.11","10.00","26","310","28","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11601/24/18 20:51:01 METAR KJFK 250151Z 31018G24KT 10SM FEW044 M01/M10 A3013 RMK AO2 PK WND 32026/0132 SLP201 T10061100","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
